---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  91.5  | Lat :  38.25
---------------------------------------------------------------------------------
161051 10000 205.895 12.3701
182202 7000 209.257 4.83338
202652 5000 213.497 1.70965
234245 3000 218.208 0.5748
259932 2000 222.912 0.215799
304748 1000 227.787 0.063442
328107 700 228.585 0.0417005
350434 500 235.249 0.0158319
385580 300 243.537 0.00448616
414345 200 251.173 0.00135723
465486 100 262.13 0.000264799
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  94.5  | Lat :  36
---------------------------------------------------------------------------------
1530.12 100000 297.481 27.0627
3633.11 97500 296.395 27.1814
5784.45 95000 295.268 27.3608
7992.19 92500 294.13 27.2954
10256.3 90000 292.96 27.417
12576.9 87500 291.771 27.1823
14953.8 85000 290.561 27.1822
17403.3 82500 289.34 26.813
19917.2 80000 288.026 27.1709
22503.7 77500 286.648 28.3021
25170.7 75000 285.296 27.7612
30754.5 70000 282.459 26.7418
36708.9 65000 279.604 27.1955
43074.3 60000 274.141 35.0662
49850.6 55000 267.415 44.2789
57086.2 50000 261.315 64.7757
64901.9 45000 254.873 64.4118
73402.6 40000 248.085 49.3427
82757.2 35000 239.696 44.6232
93167.5 30000 230.962 45.2746
105020 25000 222.383 47.9963
111683 22500 219.07 40.2776
119040 20000 216.605 29.1321
127307 17500 214.266 20.2892
136734 15000 211.962 12.4912
147765 12500 209.658 10.7142
161076 10000 205.725 12.663
182210 7000 209.173 4.88612
202652 5000 213.415 1.73211
234237 3000 218.276 0.569917
259932 2000 222.84 0.216775
304740 1000 227.835 0.0630148
328090 700 228.334 0.0428907
350393 500 234.974 0.016427
385532 300 243.797 0.00437934
414321 200 251.389 0.00131145
465494 100 262.15 0.000263488
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  95.25  | Lat :  36
---------------------------------------------------------------------------------
1562.35 100000 297.488 26.6174
3665.34 97500 296.397 26.5662
5816.68 95000 295.268 26.4877
8024.42 92500 294.13 26.5883
10288.6 90000 292.962 26.6924
12609.1 87500 291.705 26.8718
14986.1 85000 290.449 26.7798
17435.5 82500 289.274 26.3364
19949.4 80000 288.015 26.4736
22535.9 77500 286.599 27.345
25202.9 75000 285.142 27.5327
30778.7 70000 282.254 26.607
36741.2 65000 279.525 26.1487
43098.5 60000 273.515 33.8513
49858.7 55000 267.298 35.2086
57094.3 50000 261.222 53.6781
64901.9 45000 254.963 48.3962
73410.6 40000 248.074 41.747
82757.2 35000 239.515 44.2912
93159.4 30000 230.748 44.6379
105012 25000 222.643 39.7854
111683 22500 219.4 36.3323
119056 20000 216.973 26.6048
127331 17500 214.539 18.7814
136766 15000 212.066 11.5889
147797 12500 209.614 10.5658
161100 10000 205.56 13.0654
182218 7000 209.03 4.96229
202652 5000 213.333 1.75262
234237 3000 218.373 0.563569
259932 2000 222.685 0.219827
304740 1000 227.91 0.0624655
328082 700 228.142 0.0438978
350353 500 234.568 0.0173731
385476 300 244.094 0.00423439
414313 200 251.619 0.00127521
465518 100 262.179 0.000261819
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  96  | Lat :  36
---------------------------------------------------------------------------------
1594.58 100000 297.387 28.297
3697.57 97500 296.291 28.2498
5856.97 95000 295.178 27.7826
8064.71 92500 294.027 27.6958
10320.8 90000 292.814 27.8896
12641.3 87500 291.595 28.1316
15018.3 85000 290.367 28.0454
17467.7 82500 289.117 27.8228
19981.7 80000 287.865 27.7197
22568.1 77500 286.505 27.8763
25235.1 75000 285.001 28.564
30810.9 70000 281.954 27.7437
36765.3 65000 278.835 27.2717
43106.5 60000 273.301 34.6638
49858.7 55000 267.062 34.7457
57094.3 50000 261.118 40.3382
64901.9 45000 255.062 37.1032
73402.6 40000 247.935 39.0556
82749.2 35000 239.341 43.6193
93143.3 30000 230.591 45.0559
104996 25000 222.829 35.3323
111675 22500 219.78 32.5628
119064 20000 217.419 23.5228
127347 17500 214.883 17.0861
136799 15000 212.233 10.9248
147837 12500 209.563 10.4291
161124 10000 205.346 13.4013
182235 7000 208.871 5.05018
202652 5000 213.239 1.77118
234229 3000 218.492 0.55478
259932 2000 222.463 0.224954
304732 1000 228.01 0.0617941
328074 700 228.018 0.0446607
350313 500 234.041 0.0186853
385419 300 244.414 0.0040818
414297 200 251.872 0.00124851
465534 100 262.212 0.000260031
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  93  | Lat :  35.25
---------------------------------------------------------------------------------
1892.7 100000 297.182 54.6232
3995.7 97500 295.934 54.8103
6147.03 95000 294.64 54.9311
8346.72 92500 293.35 55.0375
10602.8 90000 291.937 55.0127
12907.2 87500 290.559 55.1726
15276.1 85000 289.159 55.0103
17709.5 82500 287.763 55.0767
20199.2 80000 286.377 54.6104
22769.5 77500 284.849 54.6204
25404.3 75000 283.286 54.9019
30923.7 70000 279.84 55.4937
36789.5 65000 276.392 54.5803
43074.3 60000 272.878 53.3533
49842.6 55000 267.776 67.3434
57102.3 50000 262.64 57.2797
64950.3 45000 255.849 66.7048
73483.1 40000 248.797 41.956
82862 35000 240.519 39.6115
93304.4 30000 231.79 48.1926
105197 25000 222.388 58.7502
111877 22500 219.539 37.4182
119249 20000 216.854 28.9017
127508 17500 214.193 18.5783
136936 15000 211.587 12.7978
147942 12500 209.089 11.2435
161197 10000 204.848 14.5107
182275 7000 208.911 5.12245
202725 5000 213.466 1.70184
234286 3000 217.78 0.598725
259941 2000 222.767 0.218118
304772 1000 227.95 0.0624655
328179 700 229.211 0.0385877
350547 500 235.236 0.0156183
385669 300 243.1 0.00465019
414378 200 251.041 0.00139156
465542 100 262.36 0.000259673
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  93.75  | Lat :  35.25
---------------------------------------------------------------------------------
1876.59 100000 297.241 60.3869
3979.58 97500 295.989 60.4861
6130.92 95000 294.699 60.5131
8330.6 92500 293.372 60.4204
10578.6 90000 292.023 60.0967
12891.1 87500 290.652 60.1823
15260 85000 289.252 60.2095
17685.3 82500 287.803 60.395
20183.1 80000 286.348 60.3564
22753.4 77500 284.851 59.8196
25388.2 75000 283.286 59.7671
30907.6 70000 279.893 60.2027
36781.5 65000 276.485 59.2678
43074.3 60000 273.167 57.4724
49850.6 55000 267.843 75.0621
57102.3 50000 262.183 62.6254
64942.2 45000 255.841 60.9431
73483.1 40000 248.83 47.8076
82862 35000 240.404 46.7014
93304.4 30000 231.865 49.1496
105197 25000 222.61 60.1018
111885 22500 219.89 33.5979
119274 20000 217.169 26.6204
127549 17500 214.359 17.754
136968 15000 211.576 12.2764
147974 12500 208.964 11.3021
161221 10000 204.625 14.9951
182283 7000 208.884 5.14588
202725 5000 213.373 1.72625
234286 3000 217.851 0.592378
259941 2000 222.71 0.219705
304756 1000 227.97 0.0623434
328163 700 228.933 0.0397474
350498 500 235.029 0.0160608
385613 300 243.362 0.00455101
414362 200 251.231 0.00134388
465542 100 262.366 0.000258958
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  94.5  | Lat :  35.25
---------------------------------------------------------------------------------
1828.24 100000 297.325 53.426
3931.24 97500 296.075 53.3455
6074.52 95000 294.834 53.3432
8282.26 92500 293.518 53.2465
10538.3 90000 292.173 53.3096
12842.8 87500 290.834 53.1413
15219.7 85000 289.483 53.3462
17653.1 82500 288.006 53.4614
20150.9 80000 286.553 52.999
22713.1 77500 285.089 52.1771
25356 75000 283.513 52.7866
30883.4 70000 280.367 53.6343
36773.4 65000 277.047 52.3381
43082.4 60000 273.471 52.6208
49858.7 55000 267.856 68.5524
57110.4 50000 261.901 67.8832
64942.2 45000 255.66 59.2693
73483.1 40000 248.768 49.7451
82853.9 35000 240.21 52.1506
93288.3 30000 231.868 47.1691
105197 25000 223.045 52.4182
111893 22500 220.243 30.0862
119290 20000 217.474 24.3118
127573 17500 214.546 16.8361
137008 15000 211.607 11.6103
148006 12500 208.856 11.2396
161237 10000 204.438 15.3545
182299 7000 208.807 5.18104
202717 5000 213.263 1.75555
234278 3000 217.952 0.584077
259932 2000 222.591 0.222757
304748 1000 228.021 0.0620382
328155 700 228.704 0.040785
350458 500 234.705 0.016778
385564 300 243.68 0.00441368
414345 200 251.412 0.00130764
465550 100 262.386 0.000257766
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  95.25  | Lat :  35.25
---------------------------------------------------------------------------------
1868.53 100000 297.223 47.7404
3971.52 97500 295.965 47.7869
6122.86 95000 294.677 47.9135
8330.6 92500 293.365 47.9731
10578.6 90000 292.043 47.7451
12891.1 87500 290.687 47.528
15260 85000 289.302 47.5415
17693.4 82500 287.779 48.2837
20191.2 80000 286.315 47.999
22753.4 77500 284.84 47.2903
25396.3 75000 283.356 47.3687
30915.6 70000 280.228 48.3101
36805.6 65000 276.837 47.7424
43098.5 60000 273.019 47.6755
49866.7 55000 267.545 60.6188
57118.5 50000 261.888 68.4418
64950.3 45000 255.547 55.3532
73483.1 40000 248.72 44.4638
82853.9 35000 240.058 53.0217
93280.3 30000 231.658 47.3293
105189 25000 223.497 41.8245
111901 22500 220.635 27.2503
119306 20000 217.822 22.0149
127605 17500 214.78 15.5939
137040 15000 211.702 10.999
148039 12500 208.752 11.2826
161261 10000 204.264 15.8037
182315 7000 208.664 5.2494
202717 5000 213.159 1.78094
234270 3000 218.076 0.5748
259932 2000 222.41 0.22764
304740 1000 228.113 0.0614889
328147 700 228.545 0.0416395
350418 500 234.253 0.0178308
385508 300 244.022 0.00425346
414337 200 251.592 0.00128094
465575 100 262.419 0.000256097
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  96  | Lat :  35.25
---------------------------------------------------------------------------------
1941.05 100000 297.085 53.4592
4044.04 97500 295.806 53.5642
6195.38 95000 294.477 53.6069
8395.06 92500 293.158 53.4223
10643.1 90000 291.822 53.3486
12955.6 87500 290.431 53.4909
15316.4 85000 288.987 53.3658
17749.8 82500 287.42 53.895
20239.5 80000 285.881 53.9424
22801.8 77500 284.404 53.6634
25436.6 75000 282.971 52.7534
30955.9 70000 279.73 52.7105
36829.8 65000 276.293 53.092
43114.6 60000 272.748 52.3123
49874.8 55000 267.369 58.566
57126.5 50000 261.716 64.6566
64950.3 45000 255.618 45.9568
73483.1 40000 248.643 38.7607
82845.9 35000 239.884 52.1936
93264.2 30000 231.416 48.4035
105173 25000 223.942 31.5666
111901 22500 221.061 24.8323
119322 20000 218.208 19.6946
127629 17500 215.06 14.1642
137081 15000 211.852 10.5517
148079 12500 208.649 11.5521
161285 10000 204.081 16.2373
182323 7000 208.496 5.34315
202717 5000 213.047 1.80438
234270 3000 218.212 0.565034
259932 2000 222.178 0.23417
304732 1000 228.239 0.0608175
328139 700 228.457 0.0421888
350377 500 233.706 0.0192194
385459 300 244.359 0.00409324
414321 200 251.797 0.00126377
465599 100 262.454 0.000254309
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  93  | Lat :  34.5
---------------------------------------------------------------------------------
1868.53 100000 297.23 59.1779
3971.52 97500 295.982 59.1053
6122.86 95000 294.73 59.0072
8322.55 92500 293.401 59.2758
10578.6 90000 292.148 59.1182
12891.1 87500 290.79 58.8484
15260 85000 289.41 58.8697
17693.4 82500 287.94 59.022
20191.2 80000 286.445 59.1943
22753.4 77500 284.968 59.4915
25396.3 75000 283.431 59.3511
30923.7 70000 280.352 58.9781
36805.6 65000 276.904 59.8967
43106.5 60000 272.993 61.4119
49874.8 55000 267.829 73.8043
57142.6 50000 262.805 66.141
64998.6 45000 256.416 62.8415
73555.6 40000 249.324 45.3642
82950.6 35000 241.065 35.9162
93433.4 30000 232.655 36.7121
105366 25000 223.587 38.8479
112086 22500 220.673 27.7464
119491 20000 217.641 22.3782
127774 17500 214.504 16.3087
137201 15000 211.338 12.0517
148176 12500 208.3 12.1849
161366 10000 203.593 17.5185
182363 7000 208.483 5.50135
202773 5000 213.283 1.75067
234318 3000 217.458 0.608979
259932 2000 222.613 0.224588
304764 1000 228.199 0.0613058
328227 700 229.689 0.0363599
350603 500 234.952 0.0160455
385693 300 243.043 0.00466163
414402 200 251.07 0.00138012
465615 100 262.642 0.000252878
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  93.75  | Lat :  34.5
---------------------------------------------------------------------------------
1932.99 100000 297.153 75.4006
4027.93 97500 295.896 75.3318
6179.26 95000 294.569 75.349
8378.95 92500 293.253 75.2016
10635 90000 291.985 75.0303
12939.5 87500 290.577 74.9128
15308.4 85000 289.168 74.6704
17741.7 82500 287.691 74.9829
20231.5 80000 286.143 75.499
22801.8 77500 284.635 75.6341
25436.6 75000 283.105 74.9624
30955.9 70000 279.922 74.4605
36829.8 65000 276.328 76.3186
43114.6 60000 272.481 76.7615
49874.8 55000 267.721 94.1481
57134.6 50000 262.653 66.5726
64998.6 45000 256.447 55.5368
73555.6 40000 249.397 42.8232
82950.6 35000 241.043 34.0217
93433.4 30000 232.893 42.3527
105383 25000 223.523 49.262
112102 22500 220.953 25.6682
119515 20000 217.873 21.179
127806 17500 214.634 15.2736
137234 15000 211.329 11.5049
148208 12500 208.148 12.5209
161382 10000 203.386 18.1084
182371 7000 208.415 5.52479
202781 5000 213.201 1.76922
234318 3000 217.527 0.60312
259932 2000 222.485 0.228494
304756 1000 228.25 0.0611227
328219 700 229.449 0.037367
350563 500 234.685 0.0166559
385645 300 243.332 0.00454338
414386 200 251.229 0.00134006
465615 100 262.644 0.000252282
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  94.5  | Lat :  34.5
---------------------------------------------------------------------------------
1941.05 100000 297.113 75.0509
4035.98 97500 295.861 74.8806
6187.32 95000 294.587 74.5893
8387 92500 293.301 74.684
10643.1 90000 291.939 75.2588
12955.6 87500 290.53 75.7312
15316.4 85000 289.08 75.5162
17749.8 82500 287.691 74.9556
20239.5 80000 286.218 74.8213
22809.8 77500 284.688 75.222
25444.6 75000 283.103 75.4644
30964 70000 279.811 75.1109
36837.9 65000 276.216 76.2912
43114.6 60000 272.567 76.1794
49874.8 55000 267.752 95.5074
57142.6 50000 262.529 67.9691
64998.6 45000 256.341 61.0095
73547.6 40000 249.346 45.2802
82950.6 35000 240.931 37.7873
93425.3 30000 233.018 43.9894
105383 25000 223.605 58.1292
112111 22500 221.281 23.5042
119539 20000 218.15 19.5071
127839 17500 214.819 14.3126
137274 15000 211.398 10.9932
148240 12500 208.016 12.5814
161406 10000 203.203 18.6084
182388 7000 208.324 5.5619
202781 5000 213.1 1.79461
234310 3000 217.621 0.596284
259932 2000 222.317 0.233682
304748 1000 228.329 0.0607565
328203 700 229.255 0.0382825
350522 500 234.321 0.0175104
385596 300 243.651 0.0043946
414378 200 251.376 0.00131145
465623 100 262.664 0.00025109
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  95.25  | Lat :  34.5
---------------------------------------------------------------------------------
2053.85 100000 297.151 76.1799
4148.79 97500 295.828 76.1971
6300.13 95000 294.49 76.1459
8499.81 92500 293.096 76.52
10747.8 90000 291.659 76.417
13052.3 87500 290.233 76.3835
15421.2 85000 288.738 76.397
17846.4 82500 287.336 75.8384
20336.2 80000 285.793 76.1436
22898.5 77500 284.168 76.7122
25533.3 75000 282.479 76.7964
31036.5 70000 278.934 76.5191
36886.2 65000 275.14 77.5178
43138.8 60000 271.469 76.7029
49882.9 55000 267.503 83.0074
57142.6 50000 262.507 75.1937
64998.6 45000 256.233 69.7829
73547.6 40000 249.304 47.6689
82942.6 35000 240.825 45.3107
93417.3 30000 232.811 45.5051
105375 25000 223.997 59.6799
112119 22500 221.762 20.4495
119564 20000 218.521 17.3157
127871 17500 215.057 13.1798
137314 15000 211.499 10.6631
148280 12500 207.853 12.9388
161422 10000 202.992 19.2138
182396 7000 208.208 5.62245
202781 5000 212.985 1.82196
234302 3000 217.743 0.588471
259924 2000 222.128 0.239664
304732 1000 228.431 0.0602682
328195 700 229.125 0.0390149
350482 500 233.872 0.0186395
385548 300 243.971 0.00424583
414362 200 251.531 0.00129429
465639 100 262.695 0.00024954
---------------------------------------------------------------------------------
Geopotential Height (m) | Pressure (Pa) | Temperature (K) | Relative Humidity (%)
---------------------------------------------------------------------------------
Lon :  96  | Lat :  34.5
---------------------------------------------------------------------------------
2231.11 100000 296.906 90.9709
4326.05 97500 295.504 90.9939
6477.39 95000 294.029 91.474
8669.02 92500 292.545 91.2973
10917 90000 291.059 90.8467
13213.4 87500 289.543 90.5319
15574.2 85000 287.96 90.7212
17991.5 82500 286.43 90.6939
20481.2 80000 284.734 91.2666
23027.4 77500 282.999 91.222
25654.1 75000 281.22 90.9527
31133.2 70000 277.483 90.9488
36950.7 65000 273.447 91.9143
43171 60000 269.712 89.8904
49882.9 55000 267.693 66.4098
57150.7 50000 262.51 80.2191
64998.6 45000 256.191 68.7575
73555.6 40000 249.209 48.5341
82942.6 35000 240.62 53.049
93401.1 30000 232.469 46.1418
105366 25000 224.778 47.4182
112127 22500 222.291 17.5198
119580 20000 218.867 15.7923
127903 17500 215.273 12.1642
137355 15000 211.603 10.3369
148321 12500 207.676 13.4603
161446 10000 202.795 19.7763
182404 7000 208.093 5.69667
202781 5000 212.846 1.85516
234294 3000 217.875 0.581147
259916 2000 221.931 0.245828
304724 1000 228.541 0.0597799
328187 700 229.061 0.0395337
350442 500 233.378 0.0199823
385500 300 244.26 0.00411613
414345 200 251.718 0.00127903
465663 100 262.734 0.000247752
